Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S195643632,Beautiful Sibia,Heterophasia pulchella,26510,2,IN-NL,Kiphire,L21632345,Song Vong Transect,25.7461744,95.0054771,11/03/2023,6:58 am,eBird - Traveling Count,112,1,1,,2,,S,"Rethsuthong, Jona Transect-3 Songvong",
S195643632,Streak-throated Barwing,Actinodura waldeni,26527,3,IN-NL,Kiphire,L21632345,Song Vong Transect,25.7461744,95.0054771,11/03/2023,6:58 am,eBird - Traveling Count,112,1,1,,2,,S,"Rethsuthong, Jona Transect-3 Songvong",
S195643632,Blue-winged Minla,Actinodura cyanouroptera,26538,4,IN-NL,Kiphire,L21632345,Song Vong Transect,25.7461744,95.0054771,11/03/2023,6:58 am,eBird - Traveling Count,112,1,1,,2,,S,"Rethsuthong, Jona Transect-3 Songvong",
S195643632,Chestnut-tailed Minla (Bar-throated Siva),Actinodura strigula,26547,3,IN-NL,Kiphire,L21632345,Song Vong Transect,25.7461744,95.0054771,11/03/2023,6:58 am,eBird - Traveling Count,112,1,1,,2,,S,"Rethsuthong, Jona Transect-3 Songvong",
S195643632,Mrs. Gould's Sunbird,Aethopyga gouldiae,30522,2,IN-NL,Kiphire,L21632345,Song Vong Transect,25.7461744,95.0054771,11/03/2023,6:58 am,eBird - Traveling Count,112,1,1,,2,,S,"Rethsuthong, Jona Transect-3 Songvong",
S195643634,Hill Partridge,Arborophila torqueola,1185,2,IN-NL,Kiphire,L21632345,Song Vong Transect,25.7461744,95.0054771,10/03/2023,6:43 am,eBird - Traveling Count,71,1,1,,2,,H,"Rethsuthong, Jona Transect-3 Songvong",
S195643634,Great Barbet,Psilopogon virens,10721,2,IN-NL,Kiphire,L21632345,Song Vong Transect,25.7461744,95.0054771,10/03/2023,6:43 am,eBird - Traveling Count,71,1,1,,2,,H,"Rethsuthong, Jona Transect-3 Songvong",
S195643634,Stripe-throated Yuhina,Yuhina gularis,25539,4,IN-NL,Kiphire,L21632345,Song Vong Transect,25.7461744,95.0054771,10/03/2023,6:43 am,eBird - Traveling Count,71,1,1,,2,,S,"Rethsuthong, Jona Transect-3 Songvong",
S195643634,Black-faced Laughingthrush,Trochalopteron affine,26455,7,IN-NL,Kiphire,L21632345,Song Vong Transect,25.7461744,95.0054771,10/03/2023,6:43 am,eBird - Traveling Count,71,1,1,,2,,"S, H","Rethsuthong, Jona Transect-3 Songvong",
S195643634,Beautiful Sibia,Heterophasia pulchella,26510,2,IN-NL,Kiphire,L21632345,Song Vong Transect,25.7461744,95.0054771,10/03/2023,6:43 am,eBird - Traveling Count,71,1,1,,2,,S,"Rethsuthong, Jona Transect-3 Songvong",
S195643634,Chestnut-tailed Minla (Bar-throated Siva),Actinodura strigula,26547,3,IN-NL,Kiphire,L21632345,Song Vong Transect,25.7461744,95.0054771,10/03/2023,6:43 am,eBird - Traveling Count,71,1,1,,2,,S,"Rethsuthong, Jona Transect-3 Songvong",
S195643634,Mrs. Gould's Sunbird,Aethopyga gouldiae,30522,3,IN-NL,Kiphire,L21632345,Song Vong Transect,25.7461744,95.0054771,10/03/2023,6:43 am,eBird - Traveling Count,71,1,1,,2,,S,"Rethsuthong, Jona Transect-3 Songvong",
S195644529,Hill Partridge,Arborophila torqueola,1185,2,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,15/02/2024,7:16 am,eBird - Traveling Count,72,1,1,,3,,H,"Jona, Hankiumong, Rethsuthong Transect-8 Thülotsu Thüveh",
S195644529,Mountain Imperial-Pigeon,Ducula badia,2826,4,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,15/02/2024,7:16 am,eBird - Traveling Count,72,1,1,,3,,S,"Jona, Hankiumong, Rethsuthong Transect-8 Thülotsu Thüveh",
S195644529,Collared Owlet,Taenioptynx brodiei,9089,1,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,15/02/2024,7:16 am,eBird - Traveling Count,72,1,1,,3,,H,"Jona, Hankiumong, Rethsuthong Transect-8 Thülotsu Thüveh",
S195644529,Great Barbet,Psilopogon virens,10721,4,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,15/02/2024,7:16 am,eBird - Traveling Count,72,1,1,,3,,"S, H","Jona, Hankiumong, Rethsuthong Transect-8 Thülotsu Thüveh",
S195644529,Golden-throated Barbet,Psilopogon franklinii,10756,3,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,15/02/2024,7:16 am,eBird - Traveling Count,72,1,1,,3,,"S, H","Jona, Hankiumong, Rethsuthong Transect-8 Thülotsu Thüveh",
S195644529,Ashy Bulbul,Hemixos flavala,24512,6,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,15/02/2024,7:16 am,eBird - Traveling Count,72,1,1,,3,,S,"Jona, Hankiumong, Rethsuthong Transect-8 Thülotsu Thüveh",
S195644529,Mountain Bulbul,Ixos mcclellandii,24533,6,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,15/02/2024,7:16 am,eBird - Traveling Count,72,1,1,,3,,S,"Jona, Hankiumong, Rethsuthong Transect-8 Thülotsu Thüveh",
S195644529,Himalayan Black Bulbul,Hypsipetes leucocephalus,24591,11,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,15/02/2024,7:16 am,eBird - Traveling Count,72,1,1,,3,,S,"Jona, Hankiumong, Rethsuthong Transect-8 Thülotsu Thüveh",
S195644529,Black-crested Bulbul,Rubigula flaviventris,24639,5,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,15/02/2024,7:16 am,eBird - Traveling Count,72,1,1,,3,,S,"Jona, Hankiumong, Rethsuthong Transect-8 Thülotsu Thüveh",
S195644529,Crested Finchbill,Spizixos canifrons,24655,7,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,15/02/2024,7:16 am,eBird - Traveling Count,72,1,1,,3,,S,"Jona, Hankiumong, Rethsuthong Transect-8 Thülotsu Thüveh",
S195644529,Whiskered Yuhina,Yuhina flavicollis,25529,8,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,15/02/2024,7:16 am,eBird - Traveling Count,72,1,1,,3,,S,"Jona, Hankiumong, Rethsuthong Transect-8 Thülotsu Thüveh",
S195644529,Nepal Fulvetta,Alcippe nipalensis,26400,6,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,15/02/2024,7:16 am,eBird - Traveling Count,72,1,1,,3,,S,"Jona, Hankiumong, Rethsuthong Transect-8 Thülotsu Thüveh",
S195644529,Assam Laughingthrush,Trochalopteron chrysopterum,26478,4,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,15/02/2024,7:16 am,eBird - Traveling Count,72,1,1,,3,,S,"Jona, Hankiumong, Rethsuthong Transect-8 Thülotsu Thüveh",
S195644529,Silver-eared Mesia,Leiothrix argentauris,26571,9,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,15/02/2024,7:16 am,eBird - Traveling Count,72,1,1,,3,,S,"Jona, Hankiumong, Rethsuthong Transect-8 Thülotsu Thüveh",
S195644529,Himalayan Bluetail (Orange-flanked Bush-Robin),Tarsiger rufilatus,29483,2,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,15/02/2024,7:16 am,eBird - Traveling Count,72,1,1,,3,,S,"Jona, Hankiumong, Rethsuthong Transect-8 Thülotsu Thüveh",
S195644529,Mrs. Gould's Sunbird,Aethopyga gouldiae,30522,3,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,15/02/2024,7:16 am,eBird - Traveling Count,72,1,1,,3,,S,"Jona, Hankiumong, Rethsuthong Transect-8 Thülotsu Thüveh",
S195644544,Great Barbet,Psilopogon virens,10721,3,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,12/02/2024,7:11 am,eBird - Traveling Count,100,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644544,White-throated Fantail,Rhipidura albicollis,20278,2,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,12/02/2024,7:11 am,eBird - Traveling Count,100,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644544,Yellow-bellied Fantail,Chelidorhynx hypoxanthus,21909,2,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,12/02/2024,7:11 am,eBird - Traveling Count,100,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644544,Green-backed Tit,Parus monticolus,22170,6,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,12/02/2024,7:11 am,eBird - Traveling Count,100,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644544,Striated Bulbul,Alcurus striatus,24489,6,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,12/02/2024,7:11 am,eBird - Traveling Count,100,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644544,Ashy Bulbul,Hemixos flavala,24512,4,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,12/02/2024,7:11 am,eBird - Traveling Count,100,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644544,Mountain Bulbul,Ixos mcclellandii,24533,7,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,12/02/2024,7:11 am,eBird - Traveling Count,100,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644544,Himalayan Black Bulbul,Hypsipetes leucocephalus,24591,8,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,12/02/2024,7:11 am,eBird - Traveling Count,100,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644544,Nepal Fulvetta,Alcippe nipalensis,26400,9,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,12/02/2024,7:11 am,eBird - Traveling Count,100,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644544,Himalayan Cutia,Cutia nipalensis,26426,3,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,12/02/2024,7:11 am,eBird - Traveling Count,100,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644544,Beautiful Sibia,Heterophasia pulchella,26510,4,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,12/02/2024,7:11 am,eBird - Traveling Count,100,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644544,Blue-winged Minla,Actinodura cyanouroptera,26538,3,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,12/02/2024,7:11 am,eBird - Traveling Count,100,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644544,Red-tailed Minla,Minla ignotincta,26584,6,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,12/02/2024,7:11 am,eBird - Traveling Count,100,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644544,Eyebrowed Thrush,Turdus obscurus,28586,7,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,12/02/2024,7:11 am,eBird - Traveling Count,100,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644546,Hill Partridge,Arborophila torqueola,1185,4,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,13/02/2024,7:03 am,eBird - Traveling Count,104,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644546,Kalij Pheasant,Lophura leucomelanos,1529,2,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,13/02/2024,7:03 am,eBird - Traveling Count,104,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644546,Great Barbet,Psilopogon virens,10721,3,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,13/02/2024,7:03 am,eBird - Traveling Count,104,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644546,Golden-throated Barbet,Psilopogon franklinii,10756,2,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,13/02/2024,7:03 am,eBird - Traveling Count,104,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644546,White-throated Fantail,Rhipidura albicollis,20278,3,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,13/02/2024,7:03 am,eBird - Traveling Count,104,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644546,Ashy Bulbul,Hemixos flavala,24512,4,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,13/02/2024,7:03 am,eBird - Traveling Count,104,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644546,Mountain Bulbul,Ixos mcclellandii,24533,3,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,13/02/2024,7:03 am,eBird - Traveling Count,104,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644546,Black-throated Tit (Black-throated Bushtit),Aegithalos concinnus,25235,9,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,13/02/2024,7:03 am,eBird - Traveling Count,104,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644546,Whiskered Yuhina,Yuhina flavicollis,25529,5,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,13/02/2024,7:03 am,eBird - Traveling Count,104,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644546,Beautiful Sibia,Heterophasia pulchella,26510,7,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,13/02/2024,7:03 am,eBird - Traveling Count,104,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644546,Grey Sibia,Heterophasia gracilis,26513,2,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,13/02/2024,7:03 am,eBird - Traveling Count,104,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644546,Blue-winged Minla,Actinodura cyanouroptera,26538,7,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,13/02/2024,7:03 am,eBird - Traveling Count,104,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644546,Spotted Forktail,Enicurus maculatus,29448,1,IN-NL,Kiphire,L21643940,Forest Yappo,25.739437,94.9832051,13/02/2024,7:03 am,eBird - Traveling Count,104,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-6 Forest",
S195644553,Great Barbet,Psilopogon virens,10721,5,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,16/02/2024,7:15 am,eBird - Traveling Count,91,1,1,,2,,S,"Hankiumong, Rethsuthong, Jona Transect-8 Thülotsu Thüveh",
S195644553,Blue-throated Barbet,Psilopogon asiaticus,10776,3,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,16/02/2024,7:15 am,eBird - Traveling Count,91,1,1,,2,,S,"Hankiumong, Rethsuthong, Jona Transect-8 Thülotsu Thüveh",
S195644553,Long-tailed Minivet,Pericrocotus ethologus,18605,9,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,16/02/2024,7:15 am,eBird - Traveling Count,91,1,1,,2,,S,"Hankiumong, Rethsuthong, Jona Transect-8 Thülotsu Thüveh",
S195644553,White-throated Fantail,Rhipidura albicollis,20278,2,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,16/02/2024,7:15 am,eBird - Traveling Count,91,1,1,,2,,S,"Hankiumong, Rethsuthong, Jona Transect-8 Thülotsu Thüveh",
S195644553,Yellow-bellied Fantail,Chelidorhynx hypoxanthus,21909,2,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,16/02/2024,7:15 am,eBird - Traveling Count,91,1,1,,2,,S,"Hankiumong, Rethsuthong, Jona Transect-8 Thülotsu Thüveh",
S195644553,Mountain Bulbul,Ixos mcclellandii,24533,7,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,16/02/2024,7:15 am,eBird - Traveling Count,91,1,1,,2,,S,"Hankiumong, Rethsuthong, Jona Transect-8 Thülotsu Thüveh",
S195644553,Himalayan Black Bulbul,Hypsipetes leucocephalus,24591,7,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,16/02/2024,7:15 am,eBird - Traveling Count,91,1,1,,2,,S,"Hankiumong, Rethsuthong, Jona Transect-8 Thülotsu Thüveh",
S195644553,Black-throated Tit (Black-throated Bushtit),Aegithalos concinnus,25235,7,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,16/02/2024,7:15 am,eBird - Traveling Count,91,1,1,,2,,S,"Hankiumong, Rethsuthong, Jona Transect-8 Thülotsu Thüveh",
S195644553,Whiskered Yuhina,Yuhina flavicollis,25529,8,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,16/02/2024,7:15 am,eBird - Traveling Count,91,1,1,,2,,"S, H","Hankiumong, Rethsuthong, Jona Transect-8 Thülotsu Thüveh",
S195644553,Beautiful Sibia,Heterophasia pulchella,26510,4,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,16/02/2024,7:15 am,eBird - Traveling Count,91,1,1,,2,,S,"Hankiumong, Rethsuthong, Jona Transect-8 Thülotsu Thüveh",
S195644553,Grey Sibia,Heterophasia gracilis,26513,3,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,16/02/2024,7:15 am,eBird - Traveling Count,91,1,1,,2,,S,"Hankiumong, Rethsuthong, Jona Transect-8 Thülotsu Thüveh",
S195644553,Spotted Forktail,Enicurus maculatus,29448,1,IN-NL,Kiphire,L25536038,Thülotsu Thüveh,25.7801711,94.9865763,16/02/2024,7:15 am,eBird - Traveling Count,91,1,1,,2,,S,"Hankiumong, Rethsuthong, Jona Transect-8 Thülotsu Thüveh",
S195644559,Great Barbet,Psilopogon virens,10721,2,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,11/02/2024,7:10 am,eBird - Traveling Count,80,1,1,,2,,H,"Yapmuli, Rethsuthong Transect-5 Nokhkhet Chang",
S195644559,White-throated Fantail,Rhipidura albicollis,20278,1,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,11/02/2024,7:10 am,eBird - Traveling Count,80,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-5 Nokhkhet Chang",
S195644559,Striated Bulbul,Alcurus striatus,24489,3,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,11/02/2024,7:10 am,eBird - Traveling Count,80,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-5 Nokhkhet Chang",
S195644559,Ashy Bulbul,Hemixos flavala,24512,2,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,11/02/2024,7:10 am,eBird - Traveling Count,80,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-5 Nokhkhet Chang",
S195644559,Himalayan Black Bulbul,Hypsipetes leucocephalus,24591,2,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,11/02/2024,7:10 am,eBird - Traveling Count,80,1,1,,2,,H,"Yapmuli, Rethsuthong Transect-5 Nokhkhet Chang",
S195644559,Whiskered Yuhina,Yuhina flavicollis,25529,5,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,11/02/2024,7:10 am,eBird - Traveling Count,80,1,1,,2,,"S, H","Yapmuli, Rethsuthong Transect-5 Nokhkhet Chang",
S195644559,Silver-eared Mesia,Leiothrix argentauris,26571,3,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,11/02/2024,7:10 am,eBird - Traveling Count,80,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-5 Nokhkhet Chang",
S195644559,Red-tailed Minla,Minla ignotincta,26584,5,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,11/02/2024,7:10 am,eBird - Traveling Count,80,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-5 Nokhkhet Chang",
S195644559,Red-faced Liocichla,Liocichla phoenicea,26599,4,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,11/02/2024,7:10 am,eBird - Traveling Count,80,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-5 Nokhkhet Chang",
S195644561,Great Barbet,Psilopogon virens,10721,2,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,10/02/2024,7:05 am,eBird - Traveling Count,87,1,1,,2,,H,"Yapmuli, Rethsuthong Transect-5 Nokhkhet Chang",
S195644561,Blue-throated Barbet,Psilopogon asiaticus,10776,1,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,10/02/2024,7:05 am,eBird - Traveling Count,87,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-5 Nokhkhet Chang",
S195644561,Long-tailed Broadbill,Psarisomus dalhousiae,13254,3,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,10/02/2024,7:05 am,eBird - Traveling Count,87,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-5 Nokhkhet Chang",
S195644561,Scarlet Minivet,Pericrocotus speciosus,18614,5,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,10/02/2024,7:05 am,eBird - Traveling Count,87,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-5 Nokhkhet Chang",
S195644561,Yellow-cheeked Tit,Machlolophus spilonotus,22225,4,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,10/02/2024,7:05 am,eBird - Traveling Count,87,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-5 Nokhkhet Chang",
S195644561,Striated Bulbul,Alcurus striatus,24489,4,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,10/02/2024,7:05 am,eBird - Traveling Count,87,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-5 Nokhkhet Chang",
S195644561,Himalayan Black Bulbul,Hypsipetes leucocephalus,24591,5,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,10/02/2024,7:05 am,eBird - Traveling Count,87,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-5 Nokhkhet Chang",
S195644561,Whiskered Yuhina,Yuhina flavicollis,25529,6,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,10/02/2024,7:05 am,eBird - Traveling Count,87,1,1,,2,,"S, H","Yapmuli, Rethsuthong Transect-5 Nokhkhet Chang",
S195644561,Beautiful Sibia,Heterophasia pulchella,26510,2,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,10/02/2024,7:05 am,eBird - Traveling Count,87,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-5 Nokhkhet Chang",
S195644561,Blue-winged Minla,Actinodura cyanouroptera,26538,3,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,10/02/2024,7:05 am,eBird - Traveling Count,87,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-5 Nokhkhet Chang",
S195644561,Silver-eared Mesia,Leiothrix argentauris,26571,6,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,10/02/2024,7:05 am,eBird - Traveling Count,87,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-5 Nokhkhet Chang",
S195644561,Red-tailed Minla,Minla ignotincta,26584,3,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,10/02/2024,7:05 am,eBird - Traveling Count,87,1,1,,2,,S,"Yapmuli, Rethsuthong Transect-5 Nokhkhet Chang",
S195644781,Hill Partridge,Arborophila torqueola,1185,4,IN-NL,Kiphire,L13821445,Thanamir Village,25.7771587,94.9551239,16/02/2024,7:08 am,eBird - Traveling Count,99,1,1,,2,,S,"Rethsucham, Alemba Transect-1  TVSU Reserve",
S195644781,Great Barbet,Psilopogon virens,10721,3,IN-NL,Kiphire,L13821445,Thanamir Village,25.7771587,94.9551239,16/02/2024,7:08 am,eBird - Traveling Count,99,1,1,,2,,S,"Rethsucham, Alemba Transect-1  TVSU Reserve",
S195644781,minivet sp.,Pericrocotus sp.,18646,3,IN-NL,Kiphire,L13821445,Thanamir Village,25.7771587,94.9551239,16/02/2024,7:08 am,eBird - Traveling Count,99,1,1,,2,,,"Rethsucham, Alemba Transect-1  TVSU Reserve",
S195644781,Ashy Drongo,Dicrurus leucophaeus,20442,3,IN-NL,Kiphire,L13821445,Thanamir Village,25.7771587,94.9551239,16/02/2024,7:08 am,eBird - Traveling Count,99,1,1,,2,,S,"Rethsucham, Alemba Transect-1  TVSU Reserve",
S195644781,Crested Finchbill,Spizixos canifrons,24655,3,IN-NL,Kiphire,L13821445,Thanamir Village,25.7771587,94.9551239,16/02/2024,7:08 am,eBird - Traveling Count,99,1,1,,2,,S,"Rethsucham, Alemba Transect-1  TVSU Reserve",
S195644781,Red-vented Bulbul,Pycnonotus cafer,24754,2,IN-NL,Kiphire,L13821445,Thanamir Village,25.7771587,94.9551239,16/02/2024,7:08 am,eBird - Traveling Count,99,1,1,,2,,S,"Rethsucham, Alemba Transect-1  TVSU Reserve",
S195644781,Beautiful Sibia,Heterophasia pulchella,26510,3,IN-NL,Kiphire,L13821445,Thanamir Village,25.7771587,94.9551239,16/02/2024,7:08 am,eBird - Traveling Count,99,1,1,,2,,S,"Rethsucham, Alemba Transect-1  TVSU Reserve",
S195644781,Fire-breasted Flowerpecker,Dicaeum ignipectus,30090,2,IN-NL,Kiphire,L13821445,Thanamir Village,25.7771587,94.9551239,16/02/2024,7:08 am,eBird - Traveling Count,99,1,1,,2,,S,"Rethsucham, Alemba Transect-1  TVSU Reserve",
S195644781,Mrs. Gould's Sunbird,Aethopyga gouldiae,30522,3,IN-NL,Kiphire,L13821445,Thanamir Village,25.7771587,94.9551239,16/02/2024,7:08 am,eBird - Traveling Count,99,1,1,,2,,S,"Rethsucham, Alemba Transect-1  TVSU Reserve",
S195644890,Great Barbet,Psilopogon virens,10721,3,IN-NL,Kiphire,L13821445,Thanamir Village,25.7771587,94.9551239,15/02/2024,7:02 am,eBird - Traveling Count,78,1,1,,2,,S,"Rethsucham ,Alemba Transect-1  TVSU Reserve",
S195644890,Golden-throated Barbet,Psilopogon franklinii,10756,2,IN-NL,Kiphire,L13821445,Thanamir Village,25.7771587,94.9551239,15/02/2024,7:02 am,eBird - Traveling Count,78,1,1,,2,,S,"Rethsucham ,Alemba Transect-1  TVSU Reserve",
S195644890,Maroon Oriole,Oriolus traillii,19697,3,IN-NL,Kiphire,L13821445,Thanamir Village,25.7771587,94.9551239,15/02/2024,7:02 am,eBird - Traveling Count,78,1,1,,2,,S,"Rethsucham ,Alemba Transect-1  TVSU Reserve",
